names,scores,logfoldchanges,pvals,pvals_adj,pct_nz_group,group,comparison,significant
WFDC2,25.943426,3.2967277,2.1570260458832003e-148,7.176841922837701e-146,0.44850657108721625,High_CNV,High_CNV_vs_Low_CNV,True
KRT19,24.638023,3.740497,4.946023528872092e-134,1.3400190889294175e-131,0.36678614097968937,High_CNV,High_CNV_vs_Low_CNV,True
AGR2,23.413963,3.5112786,3.080231083118054e-121,6.714549711647575e-119,0.36057347670250894,High_CNV,High_CNV_vs_Low_CNV,True
KRT7,23.153542,3.7077937,1.3391259416556187e-118,2.730808976720302e-116,0.34599761051373956,High_CNV,High_CNV_vs_Low_CNV,True
ZFP36L1,23.086597,1.3837265,6.313302273398538e-118,1.2737423150532263e-115,0.6236559139784946,High_CNV,High_CNV_vs_Low_CNV,True
PERP,22.728273,2.7384486,2.3541365948064982e-114,4.292903896202427e-112,0.3651135005973716,High_CNV,High_CNV_vs_Low_CNV,True
CLDN4,22.467094,3.732684,8.71072188812574e-112,1.5439143982084546e-109,0.3328554360812425,High_CNV,High_CNV_vs_Low_CNV,True
KRT8,22.45111,3.3330874,1.248140915345515e-111,2.1917585610673786e-109,0.34695340501792116,High_CNV,High_CNV_vs_Low_CNV,True
KRT18,22.338694,3.2849705,1.555280174954886e-110,2.7060448181669186e-108,0.35627240143369177,High_CNV,High_CNV_vs_Low_CNV,True
ELF3,22.326548,3.7269955,2.0409639259721602e-110,3.518807350551093e-108,0.33070489844683393,High_CNV,High_CNV_vs_Low_CNV,True
FXYD3,22.252026,3.5669053,1.0781028436652788e-109,1.8255553955457154e-107,0.3316606929510155,High_CNV,High_CNV_vs_Low_CNV,True
PTMA,22.145332,0.37752002,1.1570406677096762e-108,1.9248487950100008e-106,0.9885304659498207,High_CNV,High_CNV_vs_Low_CNV,False
TACSTD2,21.81746,3.194598,1.584178341929702e-105,2.5899950219566207e-103,0.33667861409796895,High_CNV,High_CNV_vs_Low_CNV,True
AGR3,21.692278,3.6697774,2.426686154302081e-104,3.8034795798627244e-102,0.31971326164874553,High_CNV,High_CNV_vs_Low_CNV,True
SOX4,21.577738,2.8393786,2.907471049526596e-103,4.519687578219008e-101,0.3909199522102748,High_CNV,High_CNV_vs_Low_CNV,True
CRIP2,21.571827,2.7110984,3.3038196390203437e-103,5.0940601182130744e-101,0.35077658303464754,High_CNV,High_CNV_vs_Low_CNV,True
CLDN3,21.277,4.0893316,1.8543014308138031e-100,2.7261105918902152e-98,0.3017921146953405,High_CNV,High_CNV_vs_Low_CNV,True
MUC1,21.2117,3.2693267,7.447163488284488e-100,1.0864265811947333e-97,0.3254480286738351,High_CNV,High_CNV_vs_Low_CNV,True
SMIM22,20.82549,4.1272054,2.543110813984311e-96,3.572599747200923e-94,0.2905615292712067,High_CNV,High_CNV_vs_Low_CNV,True
CD24,20.801214,3.3556292,4.219902788225606e-96,5.841639151729826e-94,0.31756272401433694,High_CNV,High_CNV_vs_Low_CNV,True
EMP2,20.630955,2.6555667,1.447629026981657e-94,1.9751283810580664e-92,0.3316606929510155,High_CNV,High_CNV_vs_Low_CNV,True
CEACAM6,20.564611,3.747695,5.695384639796845e-94,7.60654716153149e-92,0.3053763440860215,High_CNV,High_CNV_vs_Low_CNV,True
COL1A1,20.50045,4.053207,2.133127357091395e-93,2.809358356058216e-91,0.2919952210274791,High_CNV,High_CNV_vs_Low_CNV,True
RPL37,20.487986,0.36934447,2.755571971246768e-93,3.6040980989444794e-91,0.982078853046595,High_CNV,High_CNV_vs_Low_CNV,False
TM4SF1,20.468979,2.5916266,4.0705917971056455e-93,5.287587221377299e-91,0.33524492234169656,High_CNV,High_CNV_vs_Low_CNV,True
EPCAM,20.407791,4.041947,1.4258597772220191e-92,1.8395531071439177e-90,0.2843488649940263,High_CNV,High_CNV_vs_Low_CNV,True
DSTN,20.068365,1.1758499,1.395190796548763e-89,1.685337162837407e-87,0.5870967741935483,High_CNV,High_CNV_vs_Low_CNV,True
TMC5,19.911057,4.566551,3.2635858259954593e-88,3.8926984396228864e-86,0.27001194743130225,High_CNV,High_CNV_vs_Low_CNV,True
C19orf33,19.865957,3.461163,8.020945384816888e-88,9.44827510702188e-86,0.2974910394265233,High_CNV,High_CNV_vs_Low_CNV,True
MDK,19.738894,2.7449675,9.994177657686064e-87,1.148724722897068e-84,0.3818399044205496,High_CNV,High_CNV_vs_Low_CNV,True
S100A16,19.68316,2.9372373,3.006528690968823e-86,3.4143003966601037e-84,0.3101553166069295,High_CNV,High_CNV_vs_Low_CNV,True
CXCL17,19.304379,3.8192432,4.934627866706472e-83,5.347726713833615e-81,0.2750298685782557,High_CNV,High_CNV_vs_Low_CNV,True
PLAT,19.297037,3.5887337,5.687861998536931e-83,6.09436738995779e-81,0.2836320191158901,High_CNV,High_CNV_vs_Low_CNV,True
OCIAD2,19.291048,1.6124383,6.386451109033088e-83,6.804440746225423e-81,0.44707287933094386,High_CNV,High_CNV_vs_Low_CNV,True
TSPAN13,19.044064,3.0650575,7.358988489333752e-81,7.626405284164732e-79,0.28864994026284346,High_CNV,High_CNV_vs_Low_CNV,True
MAL2,18.806778,4.2580023,6.645561116485568e-79,6.812598193197232e-77,0.25615292712066906,High_CNV,High_CNV_vs_Low_CNV,True
RPL24,18.488333,0.31714088,2.5636285379720108e-76,2.519130322416538e-74,0.97610513739546,High_CNV,High_CNV_vs_Low_CNV,False
RPL36,18.420235,0.31358382,9.040934825083983e-76,8.74802698763866e-74,0.9679808841099163,High_CNV,High_CNV_vs_Low_CNV,False
ENAH,18.380623,4.2916794,1.8780072439782554e-75,1.7988084536387687e-73,0.24874551971326164,High_CNV,High_CNV_vs_Low_CNV,True
LSR,18.361794,3.464134,2.656883055886644e-75,2.5193893577445102e-73,0.2647550776583035,High_CNV,High_CNV_vs_Low_CNV,True
SDC1,18.356638,4.0906653,2.9214240074764764e-75,2.756458024964745e-73,0.2525686977299881,High_CNV,High_CNV_vs_Low_CNV,True
RPL31,18.241629,0.3987458,2.411615291155236e-74,2.220207961007721e-72,0.9811230585424133,High_CNV,High_CNV_vs_Low_CNV,False
RNASE1,17.982782,1.9129837,2.6581467840733184e-72,2.3891826426516817e-70,0.35890083632019115,High_CNV,High_CNV_vs_Low_CNV,True
HES1,17.957373,2.2181113,4.202377087118926e-72,3.759343464962757e-70,0.34097968936678613,High_CNV,High_CNV_vs_Low_CNV,True
SLPI,17.933243,2.4101107,6.488363791579254e-72,5.777080718652608e-70,0.36606929510155317,High_CNV,High_CNV_vs_Low_CNV,True
TOMM7,17.60536,0.4001994,2.2407795954822495e-69,1.9229133496977767e-67,0.8516129032258064,High_CNV,High_CNV_vs_Low_CNV,False
FOS,17.56634,1.029528,4.460423427132515e-69,3.776425459623578e-67,0.6967741935483871,High_CNV,High_CNV_vs_Low_CNV,True
RAB25,17.524614,3.7892501,9.297126064588055e-69,7.80176972632356e-67,0.24133811230585425,High_CNV,High_CNV_vs_Low_CNV,True
IFI27,17.516138,1.5349007,1.07904558589225e-68,9.015021822223137e-67,0.5039426523297491,High_CNV,High_CNV_vs_Low_CNV,True
CRABP2,17.468826,3.9087086,2.475369375893327e-68,2.0500166032234475e-66,0.24444444444444444,High_CNV,High_CNV_vs_Low_CNV,True
KRT10,17.451508,1.1427845,3.352636376094246e-68,2.764467342288147e-66,0.5342891278375149,High_CNV,High_CNV_vs_Low_CNV,True
RPL37A,17.36303,0.24018554,1.5720606386475667e-67,1.2795763953627082e-65,0.9842293906810036,High_CNV,High_CNV_vs_Low_CNV,False
FSTL1,17.31609,3.615575,3.557265002029633e-67,2.8346021329198314e-65,0.24205495818399045,High_CNV,High_CNV_vs_Low_CNV,True
TSPAN1,17.309532,4.0815725,3.9864242764539285e-67,3.163286041964383e-65,0.24372759856630824,High_CNV,High_CNV_vs_Low_CNV,True
MALAT1,17.23651,0.64351493,1.4131852561673177e-66,1.1074817513724455e-64,0.985663082437276,High_CNV,High_CNV_vs_Low_CNV,True
SSR4,17.182428,0.5049056,3.5954042881597524e-66,2.806042894030852e-64,0.7624850657108722,High_CNV,High_CNV_vs_Low_CNV,True
CNN3,17.12073,2.8633955,1.0396351344120679e-65,8.047624622091784e-64,0.25448028673835127,High_CNV,High_CNV_vs_Low_CNV,True
CDKN2A,16.921177,3.024917,3.140924198266937e-64,2.3637947388941457e-62,0.2757467144563919,High_CNV,High_CNV_vs_Low_CNV,True
RHOBTB3,16.820877,2.8756669,1.7160167814548048e-63,1.2614053589259834e-61,0.2537634408602151,High_CNV,High_CNV_vs_Low_CNV,True
RPS27,16.801277,0.29578963,2.3884573646061648e-63,1.746615626961665e-61,0.9925925925925926,High_CNV,High_CNV_vs_Low_CNV,False
DMKN,16.751623,3.6011453,5.510203267601172e-63,3.973422242207461e-61,0.23560334528076463,High_CNV,High_CNV_vs_Low_CNV,True
SLC34A2,16.693659,3.5033185,1.4575770568072708e-62,1.0361065723038841e-60,0.23178016726403824,High_CNV,High_CNV_vs_Low_CNV,True
CKB,16.604557,2.234842,6.459619056603367e-62,4.520541527988297e-60,0.27718040621266427,High_CNV,High_CNV_vs_Low_CNV,True
S100A14,16.581495,3.5930064,9.483812384615199e-62,6.612518451258355e-60,0.23106332138590202,High_CNV,High_CNV_vs_Low_CNV,True
PTPRF,16.48028,3.9111097,5.084844988655116e-61,3.481374917322898e-59,0.22652329749103942,High_CNV,High_CNV_vs_Low_CNV,True
PLPP2,16.43351,4.579556,1.100991751638104e-60,7.457253060648801e-59,0.21911589008363203,High_CNV,High_CNV_vs_Low_CNV,True
GPRC5A,16.330887,3.1168954,5.951336780964083e-60,3.974193734189572e-58,0.24205495818399045,High_CNV,High_CNV_vs_Low_CNV,True
CALD1,16.247166,2.8952768,2.339303963260354e-59,1.5404479049733546e-57,0.24707287933094385,High_CNV,High_CNV_vs_Low_CNV,True
CTTN,16.23392,3.2054908,2.9031547959683643e-59,1.8985631277772425e-57,0.23297491039426524,High_CNV,High_CNV_vs_Low_CNV,True
NFIB,16.158697,2.895001,9.862525165120598e-59,6.427587276856087e-57,0.23536439665471923,High_CNV,High_CNV_vs_Low_CNV,True
RPS18,15.976716,0.25338852,1.856737946632416e-57,1.1776934835412632e-55,0.9942652329749104,High_CNV,High_CNV_vs_Low_CNV,False
ID1,15.954767,2.1711125,2.639571622300371e-57,1.6686491938975515e-55,0.27718040621266427,High_CNV,High_CNV_vs_Low_CNV,True
IFITM3,15.942376,1.0581294,3.2187764066110857e-57,2.02804300835147e-55,0.6054958183990442,High_CNV,High_CNV_vs_Low_CNV,True
NCOA7,15.91101,1.9558114,5.314893702256045e-57,3.3376476511021826e-55,0.3314217443249701,High_CNV,High_CNV_vs_Low_CNV,True
EFNA1,15.888529,3.2048604,7.609294582559137e-57,4.762715239545678e-55,0.22962962962962963,High_CNV,High_CNV_vs_Low_CNV,True
RPS14,15.855432,0.21847752,1.2893792439231652e-56,8.043775447698298e-55,0.9933094384707288,High_CNV,High_CNV_vs_Low_CNV,False
MALL,15.827895,3.4686449,1.997921734419906e-56,1.2423142850253611e-54,0.22293906810035843,High_CNV,High_CNV_vs_Low_CNV,True
CP,15.811206,4.104695,2.6043237820695874e-56,1.6140849845408406e-54,0.21481481481481482,High_CNV,High_CNV_vs_Low_CNV,True
RPL35A,15.688497,0.27114296,1.8129757567488028e-55,1.0985011254549855e-53,0.9818399044205496,High_CNV,High_CNV_vs_Low_CNV,False
SUN1,15.623935,2.4761336,5.002151187108233e-55,2.992611901057024e-53,0.25925925925925924,High_CNV,High_CNV_vs_Low_CNV,True
GDF15,15.451698,3.2706356,7.348102264691312e-54,4.274747222388672e-52,0.23345280764635604,High_CNV,High_CNV_vs_Low_CNV,True
MUC4,15.385752,4.787303,2.0399353962845e-53,1.1723446906222891e-51,0.2040621266427718,High_CNV,High_CNV_vs_Low_CNV,True
JUP,15.248639,3.1457946,1.681003939179201e-52,9.48816657932546e-51,0.2219832735961768,High_CNV,High_CNV_vs_Low_CNV,True
TSPAN6,15.192947,4.1914434,3.9380923864633284e-52,2.2096426659549412e-50,0.2057347670250896,High_CNV,High_CNV_vs_Low_CNV,True
RPL5,15.163329,0.33742774,6.185257021516396e-52,3.450099982737013e-50,0.9624850657108721,High_CNV,High_CNV_vs_Low_CNV,False
HOPX,15.102506,1.3202631,1.5589531603263004e-51,8.5946356644152e-50,0.34743130227001195,High_CNV,High_CNV_vs_Low_CNV,True
LMO7,15.080306,3.0220282,2.18254837645524e-51,1.1928538893220067e-49,0.22031063321385902,High_CNV,High_CNV_vs_Low_CNV,True
LCN2,15.0757885,3.8455665,2.337079741041429e-51,1.2717444324133509e-49,0.21577060931899641,High_CNV,High_CNV_vs_Low_CNV,True
IGFBP3,15.075698,3.658778,2.3403048083957788e-51,1.2717444324133509e-49,0.21481481481481482,High_CNV,High_CNV_vs_Low_CNV,True
NUCKS1,15.043521,0.88834697,3.807476645810543e-51,2.051386209880595e-49,0.5557945041816009,High_CNV,High_CNV_vs_Low_CNV,True
RPS3,14.985051,0.29267523,9.195459608906962e-51,4.912447647406212e-49,0.9859020310633214,High_CNV,High_CNV_vs_Low_CNV,False
RAI14,14.941549,3.2798886,1.768153992500735e-50,9.419393389824841e-49,0.213142174432497,High_CNV,High_CNV_vs_Low_CNV,True
TSC22D1,14.93027,1.5956038,2.0941659644790222e-50,1.1124890060600744e-48,0.33835125448028674,High_CNV,High_CNV_vs_Low_CNV,True
MARCKS,14.913817,1.2479725,2.6798337947831005e-50,1.4196382100017178e-48,0.4,High_CNV,High_CNV_vs_Low_CNV,True
SPP1,14.910867,0.8754877,2.8009382598947087e-50,1.4796600027549625e-48,0.3849462365591398,High_CNV,High_CNV_vs_Low_CNV,True
TPM1,14.885088,2.101676,4.1194475888433057e-50,2.164136385662418e-48,0.2917562724014337,High_CNV,High_CNV_vs_Low_CNV,True
IGKC,14.871632,1.1260058,5.037059735038924e-50,2.6243911504124502e-48,0.4329749103942652,High_CNV,High_CNV_vs_Low_CNV,True
TMEM98,14.859505,3.7171383,6.036952872382614e-50,3.136734554102364e-48,0.2057347670250896,High_CNV,High_CNV_vs_Low_CNV,True
MET,14.803458,3.9284134,1.3914178999597498e-49,7.190256259601268e-48,0.2040621266427718,High_CNV,High_CNV_vs_Low_CNV,True
PDZK1IP1,14.755521,3.9300413,2.834946359059823e-49,1.4531015594478253e-47,0.2028673835125448,High_CNV,High_CNV_vs_Low_CNV,True
SERPINH1,14.753025,2.4322171,2.941762966908083e-49,1.503787996426194e-47,0.24611708482676226,High_CNV,High_CNV_vs_Low_CNV,True
IER2,14.663809,0.75239545,1.0992953948864307e-48,5.544717330856691e-47,0.7096774193548387,High_CNV,High_CNV_vs_Low_CNV,True
RPS16,14.661241,0.3441582,1.1416798899351625e-48,5.743225228811765e-47,0.9902031063321386,High_CNV,High_CNV_vs_Low_CNV,False
PLS3,14.648198,3.21983,1.383349205682973e-48,6.940533779306239e-47,0.20955794504181602,High_CNV,High_CNV_vs_Low_CNV,True
RPL23A,14.638117,0.2520446,1.6045146045143786e-48,8.028923344225644e-47,0.9825567502986858,High_CNV,High_CNV_vs_Low_CNV,False
RPL18,14.629628,0.26224917,1.8177699078182214e-48,9.072106921519097e-47,0.983273596176822,High_CNV,High_CNV_vs_Low_CNV,False
RPL10,14.60604,0.23795088,2.5702909536503268e-48,1.279411231915445e-46,0.997610513739546,High_CNV,High_CNV_vs_Low_CNV,False
CARHSP1,14.604706,1.3381184,2.6211069075618908e-48,1.3012903796311847e-46,0.3878136200716846,High_CNV,High_CNV_vs_Low_CNV,True
BCAM,14.430576,2.8146882,3.3229402150566896e-47,1.607641866799748e-45,0.2112305854241338,High_CNV,High_CNV_vs_Low_CNV,True
IFITM2,14.42702,0.74138576,3.4987634168068843e-47,1.6841128984706234e-45,0.709199522102748,High_CNV,High_CNV_vs_Low_CNV,True
ITGA3,14.381505,3.2718108,6.760806143666665e-47,3.2378456695615736e-45,0.2066905615292712,High_CNV,High_CNV_vs_Low_CNV,True
ZFP36,14.269766,0.7312785,3.3771064138848302e-46,1.5853174044387574e-44,0.7144563918757467,High_CNV,High_CNV_vs_Low_CNV,True
S100A2,14.253846,2.8188765,4.2425741649188076e-46,1.9769144726703977e-44,0.23178016726403824,High_CNV,High_CNV_vs_Low_CNV,True
ANKRD36C,14.158964,2.6870852,1.6439847981210394e-45,7.604432121064759e-44,0.22317801672640383,High_CNV,High_CNV_vs_Low_CNV,True
DPYSL3,14.145258,3.373236,1.997828906104111e-45,9.218692263811305e-44,0.2,High_CNV,High_CNV_vs_Low_CNV,True
BNIP3,14.132402,1.4514146,2.3981997998525652e-45,1.1039286214612598e-43,0.2900836320191159,High_CNV,High_CNV_vs_Low_CNV,True
AGRN,14.127881,2.572878,2.5572427352918032e-45,1.1714518955267886e-43,0.23369175627240144,High_CNV,High_CNV_vs_Low_CNV,True
MAP1B,14.1232815,4.1396894,2.7297752604867545e-45,1.2474744051838867e-43,0.190442054958184,High_CNV,High_CNV_vs_Low_CNV,True
EGFR,14.07815,4.695728,5.174701074979445e-45,2.353434193932498e-43,0.1870967741935484,High_CNV,High_CNV_vs_Low_CNV,True
SPINT2,14.070071,1.3559332,5.801084589274143e-45,2.6319992640091895e-43,0.5027479091995221,High_CNV,High_CNV_vs_Low_CNV,True
PRDX2,14.06212,0.8895882,6.491160529670594e-45,2.9310680820286386e-43,0.5048984468339307,High_CNV,High_CNV_vs_Low_CNV,True
TMA7,14.056091,0.35538226,7.068371688454295e-45,3.184125156093485e-43,0.8150537634408602,High_CNV,High_CNV_vs_Low_CNV,False
TSHZ2,14.0521345,2.530205,7.474697697159698e-45,3.3591858252756796e-43,0.21409796893667862,High_CNV,High_CNV_vs_Low_CNV,True
SVIP,14.037626,1.281808,9.173435960937992e-45,4.112865555536384e-43,0.35101553166069294,High_CNV,High_CNV_vs_Low_CNV,True
RPS15A,14.037034,0.2351851,9.250369940809104e-45,4.137577026590676e-43,0.9887694145758662,High_CNV,High_CNV_vs_Low_CNV,False
FHL2,14.008787,3.7593944,1.377368110364748e-44,6.117514335612986e-43,0.1930704898446834,High_CNV,High_CNV_vs_Low_CNV,True
IGFBP4,13.996547,1.9924502,1.6363012818654145e-44,7.250573320228407e-43,0.24157706093189965,High_CNV,High_CNV_vs_Low_CNV,True
RPS21,13.952859,0.27279297,3.0224455783364203e-44,1.3238032423360326e-42,0.9123058542413381,High_CNV,High_CNV_vs_Low_CNV,False
TMEM54,13.928241,3.7089186,4.2673586494669215e-44,1.8604702709687394e-42,0.19402628434886499,High_CNV,High_CNV_vs_Low_CNV,True
FOLR1,13.9251995,2.932535,4.452985640406773e-44,1.936946620878772e-42,0.22126642771804061,High_CNV,High_CNV_vs_Low_CNV,True
PRSS23,13.920959,2.4334388,4.725169227950231e-44,2.0459551234720577e-42,0.21481481481481482,High_CNV,High_CNV_vs_Low_CNV,True
NR2F6,13.911597,3.6909368,5.386306737865731e-44,2.326909049740856e-42,0.19474313022700118,High_CNV,High_CNV_vs_Low_CNV,True
IGFBP7,13.908911,1.9637194,5.592485309825361e-44,2.4104882704735906e-42,0.3237753882915173,High_CNV,High_CNV_vs_Low_CNV,True
PXDN,13.872071,4.540498,9.353678713001985e-44,4.013405357286938e-42,0.18375149342891278,High_CNV,High_CNV_vs_Low_CNV,True
CCND1,13.867608,2.1100483,9.954099183261127e-44,4.261388058928833e-42,0.23440860215053763,High_CNV,High_CNV_vs_Low_CNV,True
PCSK1N,13.866201,3.7629695,1.0151251740319341e-43,4.3262581855091305e-42,0.19426523297491038,High_CNV,High_CNV_vs_Low_CNV,True
JUN,13.860563,0.69554967,1.0980868348199776e-43,4.669331126089882e-42,0.7514934289127837,High_CNV,High_CNV_vs_Low_CNV,True
PIGR,13.859675,3.2792315,1.111755501878232e-43,4.716877649467711e-42,0.20931899641577062,High_CNV,High_CNV_vs_Low_CNV,True
STEAP4,13.663556,3.8217766,1.6759589766221176e-42,6.894698913587518e-41,0.1873357228195938,High_CNV,High_CNV_vs_Low_CNV,True
AK1,13.6621895,1.9349297,1.7077036224676065e-42,7.010086406947653e-41,0.25137395459976103,High_CNV,High_CNV_vs_Low_CNV,True
CST6,13.566498,2.606092,6.327390188918309e-42,2.58062268672765e-40,0.2169653524492234,High_CNV,High_CNV_vs_Low_CNV,True
CEACAM5,13.557445,4.3265862,7.158655488126587e-42,2.9133884406077407e-40,0.186857825567503,High_CNV,High_CNV_vs_Low_CNV,True
NME4,13.514157,1.8635254,1.2902485934837512e-41,5.239735455121914e-40,0.2530465949820789,High_CNV,High_CNV_vs_Low_CNV,True
MTA1,13.483802,2.3117166,1.9480382600688498e-41,7.860541617490583e-40,0.22795698924731184,High_CNV,High_CNV_vs_Low_CNV,True
KLF5,13.476521,3.149054,2.1500943840354924e-41,8.639097456193456e-40,0.1980884109916368,High_CNV,High_CNV_vs_Low_CNV,True
NKX2-1,13.414462,3.6229594,4.975272068059679e-41,1.9948421727431673e-39,0.18446833930704898,High_CNV,High_CNV_vs_Low_CNV,True
RPS5,13.389171,0.22957806,6.995711391670912e-41,2.781418585807942e-39,0.9655913978494624,High_CNV,High_CNV_vs_Low_CNV,False
SPTBN1,13.368114,1.8424933,9.286487978658122e-41,3.684482102829525e-39,0.23345280764635604,High_CNV,High_CNV_vs_Low_CNV,True
RPS11,13.320264,0.17869638,1.764819983093584e-40,6.915250202349137e-39,0.9837514934289128,High_CNV,High_CNV_vs_Low_CNV,False
PDLIM3,13.297381,3.7234545,2.3971675406655624e-40,9.373666476025236e-39,0.18518518518518517,High_CNV,High_CNV_vs_Low_CNV,True
ST14,13.235547,2.414918,5.4697314641806196e-40,2.1256855987333085e-38,0.2222222222222222,High_CNV,High_CNV_vs_Low_CNV,True
PGM2L1,13.187145,1.6391203,1.0405159851971676e-39,4.0354571900335956e-38,0.26738351254480286,High_CNV,High_CNV_vs_Low_CNV,True
FSCN1,13.183894,2.3146555,1.0863586550924663e-39,4.1960879620832226e-38,0.21457586618876942,High_CNV,High_CNV_vs_Low_CNV,True
SLC25A37,13.097368,1.4833882,3.408728054714522e-39,1.3086341610862532e-37,0.2922341696535245,High_CNV,High_CNV_vs_Low_CNV,True
CTHRC1,13.020734,4.725063,9.327026471647176e-39,3.530679781133507e-37,0.17371565113500598,High_CNV,High_CNV_vs_Low_CNV,True
ERBB2,13.010629,3.4627461,1.0646204619247627e-38,4.0220173427097856e-37,0.18016726403823177,High_CNV,High_CNV_vs_Low_CNV,True
LAPTM4B,12.981563,2.490024,1.5567171702890484e-38,5.85776609812139e-37,0.1992831541218638,High_CNV,High_CNV_vs_Low_CNV,True
TRAF4,12.969878,1.6148036,1.813191939099245e-38,6.795886388343316e-37,0.24109916367980885,High_CNV,High_CNV_vs_Low_CNV,True
RPL27A,12.959973,0.1726626,2.063189478502105e-38,7.717630859919609e-37,0.9921146953405018,High_CNV,High_CNV_vs_Low_CNV,False
OSMR,12.922113,3.7032213,3.3773395902398813e-38,1.2559067711548892e-36,0.1768219832735962,High_CNV,High_CNV_vs_Low_CNV,True
PRDX5,12.9070635,0.5734156,4.1066409830922813e-38,1.5211415282098656e-36,0.6389486260454003,High_CNV,High_CNV_vs_Low_CNV,True
TC2N,12.890671,1.8210331,5.08003372050719e-38,1.8743743095217676e-36,0.2172043010752688,High_CNV,High_CNV_vs_Low_CNV,True
MYL6B,12.875784,1.603194,6.161012861907421e-38,2.264411025699113e-36,0.2520908004778972,High_CNV,High_CNV_vs_Low_CNV,True
RPLP2,12.85062,0.16990325,8.532331142561256e-38,3.123854442445448e-36,0.9921146953405018,High_CNV,High_CNV_vs_Low_CNV,False
GOLM1,12.848958,2.1555126,8.717636840356255e-38,3.18554879917835e-36,0.23130227001194742,High_CNV,High_CNV_vs_Low_CNV,True
PRSS8,12.842924,4.373759,9.424575872522127e-38,3.437251565815041e-36,0.17084826762246116,High_CNV,High_CNV_vs_Low_CNV,True
PAM,12.817232,2.0557907,1.3130417052193818e-37,4.779623021014506e-36,0.2217443249701314,High_CNV,High_CNV_vs_Low_CNV,True
RPL38,12.79843,0.17414339,1.6729927320667464e-37,6.066597928039358e-36,0.9636798088410992,High_CNV,High_CNV_vs_Low_CNV,False
KDELR2,12.742127,0.98627675,3.4485916203048544e-37,1.2410349161116045e-35,0.48052568697729986,High_CNV,High_CNV_vs_Low_CNV,True
DSG2,12.736313,3.829616,3.7154390604703874e-37,1.3345322307163048e-35,0.17347670250896058,High_CNV,High_CNV_vs_Low_CNV,True
MIF,12.677379,0.7088387,7.892778526484997e-37,2.8083779503712567e-35,0.5765830346475508,High_CNV,High_CNV_vs_Low_CNV,True
RPL23,12.637205,0.19836862,1.3165036538228104e-36,4.6668208962148783e-35,0.9684587813620071,High_CNV,High_CNV_vs_Low_CNV,False
HSPB1,12.620161,0.68465024,1.6348703060628872e-36,5.752377616787135e-35,0.6028673835125448,High_CNV,High_CNV_vs_Low_CNV,True
CCL2,12.607675,1.3239608,1.915622470711348e-36,6.727737066118651e-35,0.2843488649940263,High_CNV,High_CNV_vs_Low_CNV,True
RPL32,12.574009,0.17310867,2.9345762458825323e-36,1.028728992664736e-34,0.9925925925925926,High_CNV,High_CNV_vs_Low_CNV,False
CAPN12,12.55283,3.1246004,3.835552514119762e-36,1.3347018978033264e-34,0.18064516129032257,High_CNV,High_CNV_vs_Low_CNV,True
APOD,12.544879,3.1303916,4.240633856515796e-36,1.4702672959565279e-34,0.177299880525687,High_CNV,High_CNV_vs_Low_CNV,True
PDLIM4,12.512351,2.89637,6.390409706804286e-36,2.199530310155051e-34,0.1870967741935484,High_CNV,High_CNV_vs_Low_CNV,True
ASS1,12.494514,3.4589293,7.998309722852714e-36,2.7479699980779298e-34,0.17514934289127837,High_CNV,High_CNV_vs_Low_CNV,True
TPBG,12.47344,3.6095982,1.0422768272642943e-35,3.568010835571722e-34,0.17371565113500598,High_CNV,High_CNV_vs_Low_CNV,True
NAPSA,12.471891,2.7738993,1.0627301099200187e-35,3.6314732494834514e-34,0.18853046594982079,High_CNV,High_CNV_vs_Low_CNV,True
RPS8,12.450143,0.20330779,1.3959487074468228e-35,4.75299232257253e-34,0.9801672640382317,High_CNV,High_CNV_vs_Low_CNV,False
RPS25,12.426901,0.19005886,1.8673459963829998e-35,6.33528029005431e-34,0.9882915173237754,High_CNV,High_CNV_vs_Low_CNV,False
C3,12.388222,1.9135656,3.026820038970472e-35,1.0214171181330072e-33,0.23010752688172043,High_CNV,High_CNV_vs_Low_CNV,True
SFTA3,12.379583,3.3409827,3.3708960909050556e-35,1.1355070046894206e-33,0.17180406212664276,High_CNV,High_CNV_vs_Low_CNV,True
SLC44A4,12.354118,4.02646,4.628007376207888e-35,1.553454157341285e-33,0.16821983273596178,High_CNV,High_CNV_vs_Low_CNV,True
RBP1,12.3022785,2.5679493,8.805413436668589e-35,2.9452322015241585e-33,0.1909199522102748,High_CNV,High_CNV_vs_Low_CNV,True
PHF14,12.2799425,1.159459,1.1608007310344725e-34,3.8622080463278544e-33,0.35722819593787336,High_CNV,High_CNV_vs_Low_CNV,True
POLR2I,12.252357,1.1761527,1.631842590313718e-34,5.410471105821619e-33,0.415531660692951,High_CNV,High_CNV_vs_Low_CNV,True
CAMK2N1,12.215731,3.200868,2.5618870240669403e-34,8.464492580388418e-33,0.17084826762246116,High_CNV,High_CNV_vs_Low_CNV,True
TNC,12.176004,4.2701488,4.1722714769586275e-34,1.3737348708423677e-32,0.16559139784946236,High_CNV,High_CNV_vs_Low_CNV,True
ARRDC3,12.171287,1.6042514,4.42059446055436e-34,1.4504597568237618e-32,0.24181600955794505,High_CNV,High_CNV_vs_Low_CNV,True
LSM5,12.124247,0.94660264,7.857954767157134e-34,2.560586119572767e-32,0.46953405017921146,High_CNV,High_CNV_vs_Low_CNV,True
